murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,violentPerPop,nonViolPerPop
6,6.21,49.0,50.74,302.0,312.7,874.0,904.97,2244.0,2323.51,3126.0,3236.76,1961.0,2030.48,166.0,171.88,1274.62,7762.64
1,3.17,22.0,69.83,15.0,47.61,83.0,263.46,182.0,577.7,517.0,1641.06,78.0,247.59,5.0,15.87,384.08,2482.22
4,6.48,21.0,34.02,82.0,132.85,469.0,759.83,1116.0,1808.05,3049.0,4939.73,246.0,398.55,21.0,34.02,933.19,7180.35
3,15.09,8.0,40.25,47.0,236.44,187.0,940.74,223.0,1121.84,1175.0,5911.06,139.0,699.27,11.0,55.34,1232.52,7787.5
0,0.0,9.0,40.09,9.0,40.09,82.0,365.24,280.0,1247.16,592.0,2636.85,56.0,249.43,7.0,31.18,445.41,4164.63
0,0.0,0.0,0.0,5.0,24.32,7.0,34.05,50.0,243.19,304.0,1478.6,40.0,194.55,0.0,0.0,58.37,1916.34
4,4.11,65.0,66.73,290.0,297.71,1166.0,1197.0,1837.0,1885.84,5551.0,5698.59,415.0,426.03,66.0,67.75,1565.55,8078.23
27,11.21,94.0,39.02,795.0,330.02,1114.0,462.45,2947.0,1223.37,9395.0,3900.1,883.0,366.56,29.0,12.04,842.7,5502.07
0,0.0,1.0,6.72,0.0,0.0,7.0,47.01,45.0,302.22,555.0,3727.33,10.0,67.16,1.0,6.72,53.73,4103.43
42,50.42,90.0,108.05,1654.0,1985.69,1155.0,1386.62,4039.0,4848.97,3926.0,4713.31,1816.0,2180.18,306.0,367.36,3530.78,12109.83
0,0.0,1.0,6.64,0.0,0.0,0.0,0.0,32.0,212.38,184.0,1221.21,24.0,159.29,0.0,0.0,6.64,1592.89
19,18.06,45.0,42.78,625.0,594.18,698.0,663.58,1357.0,1290.08,2184.0,2076.3,1199.0,1139.87,74.0,70.35,1318.6,4576.61
0,0.0,6.0,30.4,3.0,15.2,9.0,45.6,67.0,339.5,318.0,1611.35,35.0,177.35,5.0,25.34,91.21,2153.53
37,7.37,271.0,53.98,1555.0,309.75,1148.0,228.68,8453.0,1683.8,35647.0,7100.74,4357.0,867.9,610.0,121.51,599.78,9773.95
1,1.7,3.0,5.1,30.0,50.98,49.0,83.28,318.0,540.44,964.0,1638.31,263.0,446.97,20.0,33.99,141.06,2659.71
0,0.0,9.0,49.29,7.0,38.33,104.0,569.52,217.0,1188.32,865.0,4736.87,31.0,169.76,10.0,54.76,657.14,6149.72
12,7.22,77.0,46.3,628.0,377.65,,,3404.0,2047.03,5221.0,3139.7,1692.0,1017.5,,,,
5,21.53,19.0,81.83,63.0,271.33,583.0,2510.87,307.0,1322.19,1012.0,4358.5,66.0,284.25,3.0,12.92,2885.57,5977.86
0,0.0,3.0,24.22,0.0,0.0,90.0,726.51,65.0,524.7,245.0,1977.72,4.0,32.29,1.0,8.07,750.73,2542.78
1,5.08,9.0,45.73,32.0,162.61,152.0,772.4,198.0,1006.15,565.0,2871.08,28.0,142.28,0.0,0.0,985.82,4019.51
0,0.0,7.0,25.5,13.0,47.36,19.0,69.22,174.0,633.93,838.0,3053.05,97.0,353.4,11.0,40.08,142.09,4080.44
0,0.0,0.0,0.0,0.0,0.0,11.0,98.73,24.0,215.4,111.0,996.23,13.0,116.68,1.0,8.98,98.73,1337.28
0,0.0,3.0,14.91,35.0,174.01,252.0,1252.86,192.0,954.56,387.0,1924.03,136.0,676.15,,,1441.78,
0,0.0,2.0,17.66,3.0,26.49,7.0,61.81,55.0,485.65,558.0,4927.15,36.0,317.88,7.0,61.81,105.96,5792.49
11,11.27,32.0,32.78,217.0,222.3,305.0,312.45,118.0,120.88,4398.0,4505.41,315.0,322.69,57.0,58.39,578.8,5007.38
153,34.34,515.0,115.59,3891.0,873.3,6402.0,1436.88,12106.0,2717.1,23611.0,5299.3,8487.0,1904.84,527.0,118.28,2460.11,10039.52
4,10.79,9.0,24.28,30.0,80.94,182.0,491.02,345.0,930.77,1308.0,3528.84,66.0,178.06,,,607.03,
0,0.0,8.0,40.1,9.0,45.11,24.0,120.29,172.0,862.07,804.0,4029.67,30.0,150.36,15.0,75.18,205.49,5117.28
6,5.93,33.0,32.59,393.0,388.15,757.0,747.65,1079.0,1065.68,1794.0,1771.85,1172.0,1157.53,21.0,20.74,1174.32,4015.8
19,10.37,34.0,18.56,852.0,465.18,446.0,243.51,1682.0,918.34,4593.0,2507.7,1868.0,1019.9,89.0,48.59,737.62,4494.53
7,10.38,21.0,31.14,82.0,121.6,133.0,197.22,919.0,1362.77,2393.0,3548.55,385.0,570.91,7.0,10.38,360.34,5492.62
0,0.0,,,2.0,14.88,11.0,81.83,55.0,409.17,218.0,1621.78,21.0,156.23,3.0,22.32,,2209.49
0,0.0,4.0,24.85,1.0,6.21,12.0,74.54,62.0,385.12,425.0,2639.92,25.0,155.29,6.0,37.27,105.6,3217.59
3,2.69,22.0,19.72,65.0,58.28,251.0,225.03,649.0,581.86,1892.0,1696.27,344.0,308.41,50.0,44.83,305.72,2631.37
0,0.0,,,11.0,32.95,19.0,56.91,198.0,593.06,1730.0,5181.81,134.0,401.37,9.0,26.96,,6203.2
7,38.69,18.0,99.5,100.0,552.76,253.0,1398.49,438.0,2421.09,1225.0,6771.32,116.0,641.2,0.0,0.0,2089.44,9833.62
6,13.1,20.0,43.66,207.0,451.9,444.0,969.28,910.0,1986.6,2419.0,5280.85,202.0,440.98,12.0,26.2,1477.94,7734.63
41,4.98,391.0,47.52,1186.0,144.13,3699.0,449.54,6014.0,730.88,21398.0,2600.49,4014.0,487.82,318.0,38.65,646.17,3857.83
0,0.0,2.0,15.35,2.0,15.35,13.0,99.75,71.0,544.77,266.0,2040.97,7.0,53.71,2.0,15.35,130.44,2654.8
0,0.0,4.0,10.05,17.0,42.71,55.0,138.18,226.0,567.81,765.0,1922.01,106.0,266.32,0.0,0.0,190.95,2756.14
2,5.86,1.0,2.93,57.0,166.9,71.0,207.89,284.0,831.55,547.0,1601.62,206.0,603.17,,,383.57,
2,5.41,50.0,135.2,38.0,102.75,212.0,573.25,367.0,992.37,2035.0,5502.68,99.0,267.7,14.0,37.86,816.61,6800.61
0,0.0,0.0,0.0,10.0,35.08,20.0,70.15,115.0,403.38,384.0,1346.94,42.0,147.32,6.0,21.05,105.23,1918.69
1,6.28,5.0,31.4,13.0,81.63,74.0,464.68,185.0,1161.7,376.0,2361.07,22.0,138.15,3.0,18.84,583.99,3679.75
6,21.83,3.0,10.91,80.0,291.06,149.0,542.09,147.0,534.82,358.0,1302.48,220.0,800.41,9.0,32.74,865.9,2670.45
0,0.0,9.0,53.34,4.0,23.71,46.0,272.61,199.0,1179.33,379.0,2246.06,39.0,231.12,1.0,5.93,349.65,3662.44
1,5.37,4.0,21.49,13.0,69.85,12.0,64.48,106.0,569.56,601.0,3229.27,10.0,53.73,3.0,16.12,161.19,3868.68
0,0.0,0.0,0.0,4.0,33.47,7.0,58.57,34.0,284.5,162.0,1355.54,15.0,125.51,1.0,8.37,92.04,1773.91
0,0.0,3.0,19.63,0.0,0.0,1.0,6.54,117.0,765.51,370.0,2420.83,13.0,85.06,,,26.17,
10,21.82,42.0,91.64,319.0,696.01,1194.0,2605.11,1158.0,2526.56,3830.0,8356.42,340.0,741.82,10.0,21.82,3414.57,11646.63
2,13.54,3.0,20.3,4.0,27.07,14.0,94.75,58.0,392.55,267.0,1807.11,6.0,40.61,3.0,20.3,155.67,2260.58
0,0.0,,,5.0,22.77,34.0,154.84,134.0,610.26,646.0,2941.98,41.0,186.72,2.0,9.11,,3748.06
1,2.93,5.0,14.64,38.0,111.28,187.0,547.6,327.0,957.57,1284.0,3759.99,189.0,553.46,8.0,23.43,676.45,5294.44
122,22.42,356.0,65.42,3227.0,593.04,6020.0,1106.32,10691.0,1964.73,26370.0,4846.13,2972.0,546.18,389.0,71.49,1787.2,7428.52
0,0.0,2.0,15.29,0.0,0.0,7.0,53.51,35.0,267.54,420.0,3210.52,25.0,191.1,8.0,61.15,68.8,3730.32
4,12.72,5.0,15.9,59.0,187.66,161.0,512.09,481.0,1529.9,1203.0,3826.34,78.0,248.09,16.0,50.89,728.37,5655.22
38,24.57,154.0,99.59,709.0,458.48,2131.0,1378.03,3144.0,2033.1,7907.0,5113.13,2255.0,1458.22,96.0,62.08,1960.67,8666.52
0,0.0,4.0,30.18,10.0,75.44,24.0,181.05,182.0,1372.96,369.0,2783.65,15.0,113.16,1.0,7.54,286.66,4277.31
0,0.0,0.0,0.0,16.0,50.87,52.0,165.33,224.0,712.2,789.0,2508.58,125.0,397.43,5.0,15.9,216.2,3634.11
2,14.39,0.0,0.0,0.0,0.0,10.0,71.95,90.0,647.58,334.0,2403.22,11.0,79.15,2.0,14.39,86.34,3144.34
0,0.0,3.0,8.43,22.0,61.8,24.0,67.42,174.0,488.82,676.0,1899.09,135.0,379.26,4.0,11.24,137.66,2778.4
0,0.0,0.0,0.0,2.0,13.59,1.0,6.8,35.0,237.88,167.0,1135.05,19.0,129.14,7.0,47.58,20.39,1549.65
0,0.0,3.0,17.55,6.0,35.1,160.0,936.06,93.0,544.08,388.0,2269.94,26.0,152.11,3.0,17.55,988.71,2983.68
1,6.25,3.0,18.75,20.0,124.99,39.0,243.73,162.0,1012.44,292.0,1824.89,34.0,212.49,0.0,0.0,393.73,3049.81
0,0.0,42.0,219.67,39.0,203.97,27.0,141.21,191.0,998.95,611.0,3195.61,140.0,732.22,10.0,52.3,564.85,4979.08
0,0.0,4.0,25.08,3.0,18.81,51.0,319.81,59.0,369.98,339.0,2125.79,14.0,87.79,7.0,43.9,363.7,2627.45
0,0.0,0.0,0.0,0.0,0.0,25.0,116.1,72.0,334.37,287.0,1332.84,15.0,69.66,0.0,0.0,116.1,1736.87
0,0.0,4.0,16.17,9.0,36.38,7.0,28.29,62.0,250.6,222.0,897.3,19.0,76.8,4.0,16.17,80.84,1240.86
5,34.31,1.0,6.86,6.0,41.18,26.0,178.44,168.0,1152.98,493.0,3383.43,49.0,336.28,1.0,6.86,260.79,4879.56
3,6.24,6.0,12.48,59.0,122.72,12.0,24.96,372.0,773.74,1436.0,2986.81,201.0,418.07,,,166.4,
0,0.0,,,43.0,299.82,21.0,146.42,78.0,543.86,1748.0,12187.98,240.0,1673.41,5.0,34.86,,14440.11
3,12.64,4.0,16.85,38.0,160.07,127.0,534.96,662.0,2788.54,1440.0,6065.71,139.0,585.51,2.0,8.42,724.52,9448.19
395,80.35,298.0,60.62,5179.0,1053.46,4152.0,844.56,11184.0,2274.93,22019.0,4478.87,9546.0,1941.75,,,2038.98,
7,20.88,36.0,107.36,352.0,1049.77,605.0,1804.3,1626.0,4849.24,1529.0,4559.96,439.0,1309.24,,,2982.31,
6,10.31,9.0,15.46,296.0,508.49,209.0,359.03,758.0,1302.14,933.0,1602.76,681.0,1169.86,2.0,3.44,893.29,4078.2
3,2.99,28.0,27.89,319.0,317.76,167.0,166.35,827.0,823.78,1728.0,1721.27,1157.0,1152.49,46.0,45.82,514.99,3743.36
2,8.1,12.0,48.58,41.0,166.0,120.0,485.85,230.0,931.21,1009.0,4085.19,37.0,149.8,33.0,133.61,708.53,5299.81
0,0.0,3.0,11.66,6.0,23.31,9.0,34.97,140.0,543.96,316.0,1227.8,90.0,349.69,0.0,0.0,69.94,2121.46
1,1.62,13.0,21.1,21.0,34.09,64.0,103.9,375.0,608.78,1476.0,2396.14,160.0,259.74,21.0,34.09,160.72,3298.75
1,5.16,,,58.0,299.0,111.0,572.22,194.0,1000.1,810.0,4175.69,163.0,840.29,14.0,72.17,,6088.26
1,1.8,6.0,10.77,22.0,39.5,217.0,389.64,339.0,608.71,837.0,1502.91,380.0,682.32,11.0,19.75,441.72,2813.69
42,20.37,122.0,59.18,1186.0,575.34,870.0,422.05,4884.0,2369.29,9926.0,4815.22,1537.0,745.62,52.0,25.23,1076.95,7955.35
0,0.0,,,3.0,14.86,16.0,79.26,186.0,921.43,366.0,1813.14,34.0,168.43,1.0,4.95,,2907.96
9,19.18,40.0,85.24,187.0,398.51,790.0,1683.54,974.0,2075.65,2733.0,5824.19,430.0,916.36,,,2186.47,
1,5.67,9.0,51.02,1.0,5.67,13.0,73.7,186.0,1054.48,618.0,3503.6,18.0,102.05,,,136.06,
2,2.85,9.0,12.83,11.0,15.68,23.0,32.78,372.0,530.25,2187.0,3117.38,87.0,124.01,25.0,35.64,64.14,3807.28
0,0.0,,,19.0,44.43,90.0,210.46,278.0,650.09,1886.0,4410.35,64.0,149.66,13.0,30.4,,5240.51
3,22.6,13.0,97.93,39.0,293.79,58.0,436.91,202.0,1521.66,571.0,4301.32,76.0,572.5,2.0,15.07,851.22,6410.55
0,0.0,3.0,15.5,11.0,56.85,33.0,170.54,151.0,780.36,654.0,3379.84,35.0,180.88,8.0,41.34,242.89,4382.43
0,0.0,2.0,15.87,0.0,0.0,11.0,87.31,29.0,230.18,174.0,1381.06,5.0,39.69,5.0,39.69,103.18,1690.61
22,21.06,94.0,89.99,666.0,637.58,1422.0,1361.33,2090.0,2000.82,7316.0,7003.84,753.0,720.87,13.0,12.45,2109.96,9737.98
2,3.3,17.0,28.06,69.0,113.89,156.0,257.49,718.0,1185.13,1844.0,3043.71,362.0,597.52,29.0,47.87,402.75,4874.22
0,0.0,,,5.0,29.92,77.0,460.77,112.0,670.22,431.0,2579.14,32.0,191.49,7.0,41.89,,3482.74
2,11.08,7.0,38.78,25.0,138.51,67.0,371.21,228.0,1263.23,552.0,3058.34,81.0,448.78,0.0,0.0,559.59,4770.35
1,1.55,12.0,18.55,71.0,109.78,88.0,136.06,546.0,844.22,2405.0,3718.59,401.0,620.02,12.0,18.55,265.95,5201.39
2,10.6,9.0,47.69,49.0,259.63,131.0,694.11,443.0,2347.27,968.0,5129.02,72.0,381.5,8.0,42.39,1012.03,7900.17
0,0.0,,,6.0,50.73,19.0,160.65,75.0,634.14,388.0,3280.63,18.0,152.19,2.0,16.91,,4083.88
105,16.44,658.0,103.02,3887.0,608.55,2496.0,390.78,13055.0,2043.9,29051.0,4548.25,7070.0,1106.89,1029.0,161.1,1118.78,7860.14
0,0.0,22.0,41.31,58.0,108.92,225.0,422.53,773.0,1451.62,1102.0,2069.44,491.0,922.05,30.0,56.34,572.76,4499.45
1,8.05,8.0,64.42,136.0,1095.18,176.0,1417.3,252.0,2029.31,839.0,6756.32,617.0,4968.59,6.0,48.32,2584.96,13802.54
0,0.0,,,2.0,17.62,15.0,132.18,103.0,907.65,480.0,4229.82,16.0,140.99,7.0,61.68,,5340.15
0,0.0,2.0,10.24,13.0,66.53,73.0,373.61,149.0,762.58,718.0,3674.7,30.0,153.54,2.0,10.24,450.38,4601.05
16,10.91,55.0,37.52,464.0,316.52,908.0,619.39,1615.0,1101.67,4425.0,3018.5,1148.0,783.1,56.0,38.2,984.34,4941.47
0,0.0,8.0,63.0,5.0,39.38,20.0,157.51,73.0,574.89,296.0,2331.08,14.0,110.25,0.0,0.0,259.88,3016.22
0,0.0,10.0,41.61,24.0,99.85,137.0,570.0,216.0,898.69,1494.0,6215.94,54.0,224.67,7.0,29.12,711.46,7368.42
0,0.0,2.0,18.97,37.0,350.94,40.0,379.4,71.0,673.43,1141.0,10822.35,89.0,844.16,1.0,9.48,749.31,12349.43
2,5.95,13.0,38.66,35.0,104.1,123.0,365.82,372.0,1106.39,826.0,2456.65,129.0,383.67,7.0,20.82,514.53,3967.52
446,25.72,1109.0,63.94,,,,,27022.0,1558.06,61569.0,3550.01,27519.0,1586.72,1549.0,89.31,,6784.1
0,0.0,1.0,3.91,9.0,35.15,60.0,234.36,161.0,628.86,810.0,3163.82,280.0,1093.66,0.0,0.0,273.42,4886.34
4,21.07,10.0,52.68,46.0,242.33,33.0,173.85,772.0,4067.01,1254.0,6606.26,91.0,479.4,7.0,36.88,489.94,11189.55
0,0.0,1.0,1.86,28.0,52.2,2.0,3.73,131.0,244.2,957.0,1783.98,234.0,436.21,0.0,0.0,57.79,2464.39
2,2.13,27.0,28.77,253.0,269.58,643.0,685.14,929.0,989.88,3566.0,3799.68,968.0,1031.43,21.0,22.38,985.62,5843.37
0,0.0,3.0,21.62,13.0,93.69,20.0,144.13,106.0,763.91,502.0,3617.76,16.0,115.31,5.0,36.03,259.44,4533.01
0,0.0,1.0,3.49,7.0,24.44,21.0,73.32,76.0,265.36,282.0,984.64,38.0,132.68,1.0,3.49,101.26,1386.17
4,5.72,21.0,30.05,215.0,307.64,269.0,384.91,1083.0,1549.64,2865.0,4099.47,700.0,1001.62,1.0,1.43,728.32,6652.17
0,0.0,13.0,80.66,3.0,18.61,25.0,155.12,77.0,477.76,476.0,2953.4,30.0,186.14,1.0,6.2,254.39,3623.5
1,4.7,9.0,42.31,10.0,47.01,31.0,145.73,70.0,329.07,512.0,2406.92,24.0,112.82,0.0,0.0,239.75,2848.82
0,0.0,0.0,0.0,7.0,34.98,0.0,0.0,40.0,199.86,159.0,794.44,26.0,129.91,,,34.98,
0,0.0,2.0,18.59,0.0,0.0,4.0,37.17,42.0,390.3,171.0,1589.07,12.0,111.51,0.0,0.0,55.76,2090.88
353,49.56,668.0,93.79,12376.0,1737.69,8548.0,1200.21,17901.0,2513.45,41451.0,5820.06,10623.0,1491.56,545.0,76.52,3081.26,9901.59
1,4.41,8.0,35.32,139.0,613.61,58.0,256.04,336.0,1483.25,1067.0,4710.19,247.0,1090.36,9.0,39.73,909.37,7323.53
0,0.0,5.0,23.98,9.0,43.16,8.0,38.36,116.0,556.27,658.0,3155.42,30.0,143.86,5.0,23.98,105.5,3879.54
8,9.79,,,104.0,127.31,254.0,310.92,763.0,933.98,2369.0,2899.88,239.0,292.56,26.0,31.83,,4158.25
8,8.24,28.0,28.84,135.0,139.04,547.0,563.38,2083.0,2145.37,7706.0,7936.72,1360.0,1400.72,20.0,20.6,739.5,11503.4
0,0.0,33.0,81.73,37.0,91.63,60.0,148.6,313.0,775.17,2342.0,5800.19,139.0,344.25,8.0,19.81,321.96,6939.42
3,5.53,1.0,1.84,35.0,64.54,,,506.0,933.1,1180.0,2176.0,378.0,697.06,4.0,7.38,,3813.53
0,0.0,1.0,7.51,0.0,0.0,1.0,7.51,31.0,232.96,101.0,759.0,8.0,60.12,1.0,7.51,15.03,1059.59
1,3.59,3.0,10.78,38.0,136.54,81.0,291.04,310.0,1113.87,887.0,3187.09,163.0,585.68,8.0,28.74,441.95,4915.38
1,3.15,5.0,15.75,22.0,69.32,520.0,1638.36,264.0,831.78,1302.0,4102.21,105.0,330.82,9.0,28.36,1726.58,5293.17
0,0.0,5.0,8.09,20.0,32.36,64.0,103.55,249.0,402.87,888.0,1436.75,140.0,226.52,23.0,37.21,144.0,2103.36
0,0.0,3.0,6.56,96.0,209.9,72.0,157.42,449.0,981.7,915.0,2000.57,602.0,1316.22,5.0,10.93,373.88,4309.42
3,10.69,21.0,74.82,159.0,566.5,183.0,652.01,331.0,1179.32,984.0,3505.9,411.0,1464.35,3.0,10.69,1304.02,6160.26
0,0.0,,,2.0,7.73,11.0,42.52,127.0,490.9,1322.0,5109.97,36.0,139.15,4.0,15.46,,5755.48
0,0.0,,,23.0,48.31,51.0,107.13,226.0,474.72,945.0,1985.0,58.0,121.83,11.0,23.11,,2604.66
1,3.63,6.0,21.8,7.0,25.44,50.0,181.68,100.0,363.36,531.0,1929.44,30.0,109.01,1.0,3.63,232.55,2405.44
1,1.87,35.0,65.36,39.0,72.83,206.0,384.7,639.0,1193.32,3471.0,6482.03,193.0,360.42,44.0,82.17,524.76,8117.95
2,4.37,22.0,48.08,60.0,131.13,117.0,255.7,554.0,1210.77,2250.0,4917.39,162.0,354.05,18.0,39.34,439.29,6521.55
0,0.0,3.0,14.93,7.0,34.84,21.0,104.53,188.0,935.84,648.0,3225.65,64.0,318.58,7.0,34.84,154.31,4514.91
0,0.0,6.0,51.51,0.0,0.0,14.0,120.19,64.0,549.45,251.0,2154.88,14.0,120.19,2.0,17.17,171.7,2841.69
0,0.0,5.0,32.36,16.0,103.57,21.0,135.93,79.0,511.36,783.0,5068.29,213.0,1378.73,1.0,6.47,271.86,6964.85
62,63.94,75.0,77.35,969.0,999.36,998.0,1029.27,1601.0,1651.16,1745.0,1799.67,1485.0,1531.53,28.0,28.88,2169.92,5011.24
7,24.74,11.0,38.88,108.0,381.75,192.0,678.66,852.0,3011.56,1615.0,5708.53,109.0,385.28,14.0,49.49,1124.03,9154.85
1,3.65,8.0,29.18,57.0,207.9,4.0,14.59,250.0,911.84,601.0,2192.07,105.0,382.97,1.0,3.65,255.32,3490.54
0,0.0,,,3.0,15.07,15.0,75.34,47.0,236.07,318.0,1597.27,33.0,165.75,5.0,25.11,,2024.21
1,4.47,31.0,138.62,111.0,496.36,351.0,1569.56,556.0,2486.25,1799.0,8044.54,139.0,621.56,23.0,102.85,2209.01,11255.2
1,9.81,5.0,49.07,33.0,323.88,177.0,1737.17,275.0,2698.99,993.0,9745.8,56.0,549.61,3.0,29.44,2119.93,13023.85
2,5.52,10.0,27.59,42.0,115.87,66.0,182.07,266.0,733.81,1757.0,4847.03,111.0,306.22,2.0,5.52,331.04,5892.58
1,8.14,6.0,48.83,8.0,65.1,108.0,878.91,195.0,1586.91,472.0,3841.15,102.0,830.08,9.0,73.24,1000.98,6331.38
0,0.0,11.0,57.85,1.0,5.26,7.0,36.81,56.0,294.52,563.0,2960.98,14.0,73.63,5.0,26.3,99.93,3355.42
1,6.7,2.0,13.4,22.0,147.39,12.0,80.4,94.0,629.77,271.0,1815.62,82.0,549.38,0.0,0.0,247.89,2994.77
3,3.76,22.0,27.56,274.0,343.29,489.0,612.67,697.0,873.27,2059.0,2579.72,1359.0,1702.69,29.0,36.33,987.28,5192.01
0,0.0,,,4.0,39.2,11.0,107.79,21.0,205.78,207.0,2028.42,21.0,205.78,0.0,0.0,,2439.98
0,0.0,0.0,0.0,2.0,15.04,4.0,30.09,48.0,361.07,319.0,2399.58,11.0,82.74,2.0,15.04,45.13,2858.43
0,0.0,0.0,0.0,19.0,137.44,30.0,217.01,137.0,991.03,473.0,3421.59,43.0,311.05,1.0,7.23,354.46,4730.9
6,18.84,6.0,18.84,94.0,295.2,494.0,1551.36,807.0,2534.31,1926.0,6048.43,165.0,518.17,19.0,59.67,1884.24,9160.57
0,0.0,16.0,30.41,40.0,76.02,107.0,203.35,417.0,792.5,888.0,1687.64,98.0,186.25,22.0,41.81,309.78,2708.2
0,0.0,11.0,45.17,13.0,53.38,57.0,234.06,269.0,1104.59,574.0,2357.0,39.0,160.14,6.0,24.64,332.61,3646.37
0,0.0,,,2.0,14.95,3.0,22.42,35.0,261.6,121.0,904.4,23.0,171.91,1.0,7.47,,1345.39
1,5.26,,,62.0,326.35,163.0,857.99,212.0,1115.91,743.0,3910.94,33.0,173.7,6.0,31.58,,5232.13
1,5.41,3.0,16.24,6.0,32.48,21.0,113.67,135.0,730.72,399.0,2159.68,33.0,178.62,8.0,43.3,167.79,3112.31
2,4.73,7.0,16.55,42.0,99.29,37.0,87.47,299.0,706.82,1205.0,2848.57,131.0,309.68,,,208.03,
1,3.77,5.0,18.87,23.0,86.78,41.0,154.7,203.0,765.95,1154.0,4354.22,600.0,2263.89,4.0,15.09,264.12,7399.16
0,0.0,3.0,12.84,3.0,12.84,19.0,81.31,107.0,457.89,189.0,808.8,26.0,111.26,0.0,0.0,106.98,1377.95
0,0.0,2.0,16.59,4.0,33.17,36.0,298.56,162.0,1343.51,463.0,3839.77,21.0,174.16,3.0,24.88,348.32,5382.32
0,0.0,7.0,26.38,15.0,56.53,54.0,203.5,250.0,942.12,497.0,1872.93,252.0,949.65,0.0,0.0,286.4,3764.7
0,0.0,8.0,62.56,10.0,78.2,77.0,602.17,146.0,1141.78,563.0,4402.91,27.0,211.15,6.0,46.92,742.94,5802.77
1,2.47,11.0,27.18,27.0,66.72,104.0,257.01,238.0,588.16,626.0,1547.02,117.0,289.14,8.0,19.77,353.39,2444.09
0,0.0,2.0,10.78,62.0,334.29,85.0,458.3,225.0,1213.13,572.0,3084.06,148.0,797.97,11.0,59.31,803.36,5154.47
0,0.0,0.0,0.0,5.0,38.58,6.0,46.3,70.0,540.12,214.0,1651.23,7.0,54.01,1.0,7.72,84.88,2253.09
3,12.68,1.0,4.23,9.0,38.05,69.0,291.75,208.0,879.49,1173.0,4959.83,43.0,181.82,8.0,33.83,346.72,6054.97
198,31.99,725.0,117.13,5366.0,866.91,3824.0,617.79,15314.0,2474.07,23434.0,3785.9,13289.0,2146.92,585.0,94.51,1633.81,8501.39
0,0.0,5.0,25.22,5.0,25.22,146.0,736.44,43.0,216.9,353.0,1780.58,23.0,116.02,4.0,20.18,786.89,2133.67
2,15.02,3.0,22.53,4.0,30.04,39.0,292.9,173.0,1299.29,575.0,4318.44,49.0,368.01,5.0,37.55,360.5,6023.28
2,5.3,16.0,42.39,15.0,39.74,68.0,180.16,294.0,778.93,1080.0,2861.38,42.0,111.28,18.0,47.69,267.59,3799.28
1,5.28,3.0,15.83,33.0,174.11,65.0,342.95,281.0,1482.61,595.0,3139.34,171.0,902.23,5.0,26.38,538.17,5550.57
2,15.86,4.0,31.73,27.0,214.17,30.0,237.96,226.0,1792.65,744.0,5901.48,39.0,309.35,5.0,39.66,499.72,8043.15
2,11.73,,,7.0,41.07,10.0,58.67,90.0,528.05,479.0,2810.37,24.0,140.81,3.0,17.6,,3496.83
0,0.0,6.0,34.04,15.0,85.11,14.0,79.43,253.0,1435.46,852.0,4834.04,67.0,380.14,6.0,34.04,198.58,6683.69
4,5.51,16.0,22.04,31.0,42.7,247.0,340.22,691.0,951.79,1759.0,2422.87,173.0,238.29,12.0,16.53,410.47,3629.48
1,4.33,5.0,21.63,12.0,51.91,277.0,1198.3,143.0,618.62,900.0,3893.41,58.0,250.91,2.0,8.65,1276.17,4771.59
0,0.0,2.0,5.29,16.0,42.32,4.0,10.58,181.0,478.8,535.0,1415.23,63.0,166.65,9.0,23.81,58.2,2084.49
0,0.0,0.0,0.0,0.0,0.0,18.0,143.18,30.0,238.63,207.0,1646.52,13.0,103.4,0.0,0.0,143.18,1988.55
14,11.64,,,302.0,251.13,1066.0,886.44,1372.0,1140.9,5295.0,4403.11,700.0,582.09,86.0,71.51,,6197.61
0,0.0,4.0,12.9,16.0,51.62,44.0,141.95,238.0,767.82,533.0,1719.52,226.0,729.1,4.0,12.9,206.47,3229.34
8,13.36,18.0,30.05,246.0,410.67,713.0,1190.28,1404.0,2343.83,2401.0,4008.21,748.0,1248.71,55.0,91.82,1644.35,7692.56
2,16.34,9.0,73.53,18.0,147.06,128.0,1045.75,492.0,4019.61,521.0,4256.54,30.0,245.1,3.0,24.51,1282.68,8545.75
4,7.14,5.0,8.92,41.0,73.16,59.0,105.27,389.0,694.1,1588.0,2833.49,174.0,310.47,10.0,17.84,194.49,3855.9
1,7.54,4.0,30.14,2.0,15.07,6.0,45.21,72.0,542.58,240.0,1808.59,13.0,97.97,0.0,0.0,97.97,2449.13
0,0.0,7.0,32.41,38.0,175.95,72.0,333.38,308.0,1426.12,882.0,4083.9,88.0,407.46,1.0,4.63,541.74,5922.12
2,16.61,4.0,33.21,46.0,381.93,49.0,406.84,251.0,2084.03,753.0,6252.08,128.0,1062.77,1.0,8.3,838.59,9407.17
3,12.86,30.0,128.6,254.0,1088.77,498.0,2134.68,1084.0,4646.58,1856.0,7955.76,320.0,1371.68,8.0,34.29,3364.91,14008.32
3,10.15,7.0,23.69,16.0,54.15,181.0,612.62,280.0,947.71,680.0,2301.57,48.0,162.46,57.0,192.93,700.63,3604.67
